date,region,cases
2020-05-13,03 - Capitale Nationale,18
2020-05-13,04 - Mauricie - Centre du Québec,18
2020-05-13,05 - Estrie,3
2020-05-13,06 - Montréal,354
2020-05-13,07 - Outaouais,6
2020-05-13,08 - Abitibi-Temiscamingue,1
2020-05-13,09 - Côte-Nord,1
2020-05-13,10 - Nord-du-Québec,0
2020-05-13,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-13,12 - Chaudière-Appalaches,4
2020-05-13,13 - Laval,58
2020-05-13,14 - Lanaudière,57
2020-05-13,15 - Laurentides,71
2020-05-13,16 - Montérégie,110
2020-05-13,17 - Nunavik,0
2020-05-13,18 - Terres-Cries-de-la-Baie-James,0
2020-05-14,01 - Bas-Saint-Laurent,0
2020-05-14,02 - Saguenay–Lac-Saint-Jean,2
2020-05-14,03 - Capitale Nationale,15
2020-05-14,04 - Mauricie - Centre du Québec,32
2020-05-14,05 - Estrie,2
2020-05-14,06 - Montréal,401
2020-05-14,07 - Outaouais,6
2020-05-14,08 - Abitibi-Temiscamingue,1
2020-05-14,09 - Côte-Nord,1
2020-05-14,10 - Nord-du-Québec,0
2020-05-14,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-14,12 - Chaudière-Appalaches,3
2020-05-14,13 - Laval,77
2020-05-14,14 - Lanaudière,67
2020-05-14,15 - Laurentides,63
2020-05-14,16 - Montérégie,120
2020-05-14,17 - Nunavik,0
2020-05-14,18 - Terres-Cries-de-la-Baie-James,0
2020-05-15,01 - Bas-Saint-Laurent,2
2020-05-15,02 - Saguenay–Lac-Saint-Jean,1
2020-05-15,03 - Capitale Nationale,18
2020-05-15,04 - Mauricie - Centre du Québec,28
2020-05-15,05 - Estrie,0
2020-05-15,06 - Montréal,405
2020-05-15,07 - Outaouais,1
2020-05-15,08 - Abitibi-Temiscamingue,1
2020-05-15,09 - Côte-Nord,-1
2020-05-15,10 - Nord-du-Québec,0
2020-05-15,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-15,12 - Chaudière-Appalaches,5
2020-05-15,13 - Laval,77
2020-05-15,14 - Lanaudière,38
2020-05-15,15 - Laurentides,81
2020-05-15,16 - Montérégie,39
2020-05-15,17 - Nunavik,0
2020-05-15,18 - Terres-Cries-de-la-Baie-James,0
2020-05-16,01 - Bas-Saint-Laurent,1
2020-05-16,02 - Saguenay–Lac-Saint-Jean,0
2020-05-16,03 - Capitale Nationale,18
2020-05-16,04 - Mauricie - Centre du Québec,29
2020-05-16,05 - Estrie,2
2020-05-16,06 - Montréal,372
2020-05-16,07 - Outaouais,14
2020-05-16,08 - Abitibi-Temiscamingue,2
2020-05-16,09 - Côte-Nord,0
2020-05-16,10 - Nord-du-Québec,0
2020-05-16,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-16,12 - Chaudière-Appalaches,5
2020-05-16,13 - Laval,80
2020-05-16,14 - Lanaudière,87
2020-05-16,15 - Laurentides,35
2020-05-16,16 - Montérégie,120
2020-05-16,17 - Nunavik,0
2020-05-16,18 - Terres-Cries-de-la-Baie-James,0
2020-05-17,01 - Bas-Saint-Laurent,0
2020-05-17,02 - Saguenay–Lac-Saint-Jean,1
2020-05-17,03 - Capitale Nationale,20
2020-05-17,04 - Mauricie - Centre du Québec,24
2020-05-17,05 - Estrie,6
2020-05-17,06 - Montréal,307
2020-05-17,07 - Outaouais,14
2020-05-17,08 - Abitibi-Temiscamingue,1
2020-05-17,09 - Côte-Nord,1
2020-05-17,10 - Nord-du-Québec,0
2020-05-17,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-17,12 - Chaudière-Appalaches,12
2020-05-17,13 - Laval,80
2020-05-17,14 - Lanaudière,107
2020-05-17,15 - Laurentides,69
2020-05-17,16 - Montérégie,95
2020-05-17,17 - Nunavik,0
2020-05-17,18 - Terres-Cries-de-la-Baie-James,0
2020-05-18,01 - Bas-Saint-Laurent,1
2020-05-18,02 - Saguenay–Lac-Saint-Jean,4
2020-05-18,03 - Capitale Nationale,27
2020-05-18,04 - Mauricie - Centre du Québec,17
2020-05-18,05 - Estrie,-1
2020-05-18,06 - Montréal,311
2020-05-18,07 - Outaouais,9
2020-05-18,08 - Abitibi-Temiscamingue,0
2020-05-18,09 - Côte-Nord,-1
2020-05-18,10 - Nord-du-Québec,0
2020-05-18,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-18,12 - Chaudière-Appalaches,8
2020-05-18,13 - Laval,84
2020-05-18,14 - Lanaudière,76
2020-05-18,15 - Laurentides,60
2020-05-18,16 - Montérégie,112
2020-05-18,17 - Nunavik,0
2020-05-18,18 - Terres-Cries-de-la-Baie-James,0
2020-05-19,01 - Bas-Saint-Laurent,0
2020-05-19,02 - Saguenay–Lac-Saint-Jean,2
2020-05-19,03 - Capitale Nationale,13
2020-05-19,04 - Mauricie - Centre du Québec,21
2020-05-19,05 - Estrie,2
2020-05-19,06 - Montréal,289
2020-05-19,07 - Outaouais,22
2020-05-19,08 - Abitibi-Temiscamingue,0
2020-05-19,09 - Côte-Nord,0
2020-05-19,10 - Nord-du-Québec,0
2020-05-19,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-19,12 - Chaudière-Appalaches,11
2020-05-19,13 - Laval,59
2020-05-19,14 - Lanaudière,47
2020-05-19,15 - Laurentides,42
2020-05-19,16 - Montérégie,59
2020-05-19,17 - Nunavik,0
2020-05-19,18 - Terres-Cries-de-la-Baie-James,0
2020-05-20,01 - Bas-Saint-Laurent,0
2020-05-20,02 - Saguenay–Lac-Saint-Jean,0
2020-05-20,03 - Capitale Nationale,18
2020-05-20,04 - Mauricie - Centre du Québec,29
2020-05-20,05 - Estrie,3
2020-05-20,06 - Montréal,319
2020-05-20,07 - Outaouais,6
2020-05-20,08 - Abitibi-Temiscamingue,0
2020-05-20,09 - Côte-Nord,0
2020-05-20,10 - Nord-du-Québec,0
2020-05-20,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-20,12 - Chaudière-Appalaches,0
2020-05-20,13 - Laval,75
2020-05-20,14 - Lanaudière,41
2020-05-20,15 - Laurentides,59
2020-05-20,16 - Montérégie,27
2020-05-20,17 - Nunavik,0
2020-05-20,18 - Terres-Cries-de-la-Baie-James,0
2020-05-21,01 - Bas-Saint-Laurent,1
2020-05-21,02 - Saguenay–Lac-Saint-Jean,0
2020-05-21,03 - Capitale Nationale,14
2020-05-21,04 - Mauricie - Centre du Québec,14
2020-05-21,05 - Estrie,7
2020-05-21,06 - Montréal,428
2020-05-21,07 - Outaouais,18
2020-05-21,08 - Abitibi-Temiscamingue,0
2020-05-21,09 - Côte-Nord,0
2020-05-21,10 - Nord-du-Québec,0
2020-05-21,11 - Gaspésie-Îles-de-la-Madeleine,2
2020-05-21,12 - Chaudière-Appalaches,2
2020-05-21,13 - Laval,56
2020-05-21,14 - Lanaudière,71
2020-05-21,15 - Laurentides,55
2020-05-21,16 - Montérégie,52
2020-05-21,17 - Nunavik,0
2020-05-21,18 - Terres-Cries-de-la-Baie-James,0
2020-05-22,01 - Bas-Saint-Laurent,1
2020-05-22,02 - Saguenay–Lac-Saint-Jean,0
2020-05-22,03 - Capitale Nationale,22
2020-05-22,04 - Mauricie - Centre du Québec,21
2020-05-22,05 - Estrie,6
2020-05-22,06 - Montréal,349
2020-05-22,07 - Outaouais,22
2020-05-22,08 - Abitibi-Temiscamingue,0
2020-05-22,09 - Côte-Nord,0
2020-05-22,10 - Nord-du-Québec,0
2020-05-22,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-22,12 - Chaudière-Appalaches,0
2020-05-22,13 - Laval,52
2020-05-22,14 - Lanaudière,65
2020-05-22,15 - Laurentides,62
2020-05-22,16 - Montérégie,46
2020-05-22,17 - Nunavik,0
2020-05-22,18 - Terres-Cries-de-la-Baie-James,0
2020-05-23,01 - Bas-Saint-Laurent,1
2020-05-23,02 - Saguenay–Lac-Saint-Jean,1
2020-05-23,03 - Capitale Nationale,34
2020-05-23,04 - Mauricie - Centre du Québec,16
2020-05-23,05 - Estrie,-1
2020-05-23,06 - Montréal,283
2020-05-23,07 - Outaouais,7
2020-05-23,08 - Abitibi-Temiscamingue,2
2020-05-23,09 - Côte-Nord,0
2020-05-23,10 - Nord-du-Québec,0
2020-05-23,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-23,12 - Chaudière-Appalaches,1
2020-05-23,13 - Laval,88
2020-05-23,14 - Lanaudière,49
2020-05-23,15 - Laurentides,51
2020-05-23,16 - Montérégie,162
2020-05-23,17 - Nunavik,0
2020-05-23,18 - Terres-Cries-de-la-Baie-James,0
2020-05-24,01 - Bas-Saint-Laurent,0
2020-05-24,02 - Saguenay–Lac-Saint-Jean,0
2020-05-24,03 - Capitale Nationale,25
2020-05-24,04 - Mauricie - Centre du Québec,15
2020-05-24,05 - Estrie,0
2020-05-24,06 - Montréal,222
2020-05-24,07 - Outaouais,4
2020-05-24,08 - Abitibi-Temiscamingue,1
2020-05-24,09 - Côte-Nord,0
2020-05-24,10 - Nord-du-Québec,0
2020-05-24,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-24,12 - Chaudière-Appalaches,1
2020-05-24,13 - Laval,39
2020-05-24,14 - Lanaudière,48
2020-05-24,15 - Laurentides,64
2020-05-24,16 - Montérégie,152
2020-05-24,17 - Nunavik,0
2020-05-24,18 - Terres-Cries-de-la-Baie-James,0
2020-05-25,01 - Bas-Saint-Laurent,0
2020-05-25,02 - Saguenay–Lac-Saint-Jean,2
2020-05-25,03 - Capitale Nationale,33
2020-05-25,04 - Mauricie - Centre du Québec,12
2020-05-25,05 - Estrie,0
2020-05-25,06 - Montréal,198
2020-05-25,07 - Outaouais,11
2020-05-25,08 - Abitibi-Temiscamingue,0
2020-05-25,09 - Côte-Nord,0
2020-05-25,10 - Nord-du-Québec,0
2020-05-25,11 - Gaspésie-Îles-de-la-Madeleine,2
2020-05-25,12 - Chaudière-Appalaches,1
2020-05-25,13 - Laval,62
2020-05-25,14 - Lanaudière,47
2020-05-25,15 - Laurentides,44
2020-05-25,16 - Montérégie,159
2020-05-25,17 - Nunavik,0
2020-05-25,18 - Terres-Cries-de-la-Baie-James,0
2020-05-26,01 - Bas-Saint-Laurent,1
2020-05-26,02 - Saguenay–Lac-Saint-Jean,0
2020-05-26,03 - Capitale Nationale,29
2020-05-26,04 - Mauricie - Centre du Québec,13
2020-05-26,05 - Estrie,5
2020-05-26,06 - Montréal,272
2020-05-26,07 - Outaouais,11
2020-05-26,08 - Abitibi-Temiscamingue,0
2020-05-26,09 - Côte-Nord,0
2020-05-26,10 - Nord-du-Québec,0
2020-05-26,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-26,12 - Chaudière-Appalaches,2
2020-05-26,13 - Laval,33
2020-05-26,14 - Lanaudière,51
2020-05-26,15 - Laurentides,46
2020-05-26,16 - Montérégie,150
2020-05-26,17 - Nunavik,0
2020-05-26,18 - Terres-Cries-de-la-Baie-James,0
2020-05-27,01 - Bas-Saint-Laurent,0
2020-05-27,02 - Saguenay–Lac-Saint-Jean,0
2020-05-27,03 - Capitale Nationale,30
2020-05-27,04 - Mauricie - Centre du Québec,12
2020-05-27,05 - Estrie,2
2020-05-27,06 - Montréal,223
2020-05-27,07 - Outaouais,13
2020-05-27,08 - Abitibi-Temiscamingue,0
2020-05-27,09 - Côte-Nord,0
2020-05-27,10 - Nord-du-Québec,0
2020-05-27,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-27,12 - Chaudière-Appalaches,3
2020-05-27,13 - Laval,45
2020-05-27,14 - Lanaudière,31
2020-05-27,15 - Laurentides,25
2020-05-27,16 - Montérégie,157
2020-05-27,17 - Nunavik,0
2020-05-27,18 - Terres-Cries-de-la-Baie-James,0
2020-05-28,01 - Bas-Saint-Laurent,0
2020-05-28,02 - Saguenay–Lac-Saint-Jean,0
2020-05-28,03 - Capitale Nationale,30
2020-05-28,04 - Mauricie - Centre du Québec,12
2020-05-28,05 - Estrie,-1
2020-05-28,06 - Montréal,227
2020-05-28,07 - Outaouais,9
2020-05-28,08 - Abitibi-Temiscamingue,0
2020-05-28,09 - Côte-Nord,0
2020-05-28,10 - Nord-du-Québec,0
2020-05-28,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-28,12 - Chaudière-Appalaches,2
2020-05-28,13 - Laval,45
2020-05-28,14 - Lanaudière,20
2020-05-28,15 - Laurentides,37
2020-05-28,16 - Montérégie,184
2020-05-28,17 - Nunavik,0
2020-05-28,18 - Terres-Cries-de-la-Baie-James,0
2020-05-29,01 - Bas-Saint-Laurent,0
2020-05-29,02 - Saguenay–Lac-Saint-Jean,1
2020-05-29,03 - Capitale Nationale,31
2020-05-29,04 - Mauricie - Centre du Québec,20
2020-05-29,05 - Estrie,2
2020-05-29,06 - Montréal,205
2020-05-29,07 - Outaouais,5
2020-05-29,08 - Abitibi-Temiscamingue,1
2020-05-29,09 - Côte-Nord,1
2020-05-29,10 - Nord-du-Québec,0
2020-05-29,11 - Gaspésie-Îles-de-la-Madeleine,-1
2020-05-29,12 - Chaudière-Appalaches,0
2020-05-29,13 - Laval,33
2020-05-29,14 - Lanaudière,17
2020-05-29,15 - Laurentides,22
2020-05-29,16 - Montérégie,195
2020-05-29,17 - Nunavik,0
2020-05-29,18 - Terres-Cries-de-la-Baie-James,0
2020-05-30,01 - Bas-Saint-Laurent,0
2020-05-30,02 - Saguenay–Lac-Saint-Jean,-1
2020-05-30,03 - Capitale Nationale,31
2020-05-30,04 - Mauricie - Centre du Québec,13
2020-05-30,05 - Estrie,-1
2020-05-30,06 - Montréal,184
2020-05-30,07 - Outaouais,6
2020-05-30,08 - Abitibi-Temiscamingue,1
2020-05-30,09 - Côte-Nord,0
2020-05-30,10 - Nord-du-Québec,0
2020-05-30,11 - Gaspésie-Îles-de-la-Madeleine,2
2020-05-30,12 - Chaudière-Appalaches,1
2020-05-30,13 - Laval,40
2020-05-30,14 - Lanaudière,36
2020-05-30,15 - Laurentides,52
2020-05-30,16 - Montérégie,55
2020-05-30,17 - Nunavik,0
2020-05-30,18 - Terres-Cries-de-la-Baie-James,0
2020-05-31,01 - Bas-Saint-Laurent,0
2020-05-31,02 - Saguenay–Lac-Saint-Jean,0
2020-05-31,03 - Capitale Nationale,25
2020-05-31,04 - Mauricie - Centre du Québec,10
2020-05-31,05 - Estrie,1
2020-05-31,06 - Montréal,210
2020-05-31,07 - Outaouais,-2
2020-05-31,08 - Abitibi-Temiscamingue,0
2020-05-31,09 - Côte-Nord,0
2020-05-31,10 - Nord-du-Québec,0
2020-05-31,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-31,12 - Chaudière-Appalaches,3
2020-05-31,13 - Laval,51
2020-05-31,14 - Lanaudière,19
2020-05-31,15 - Laurentides,37
2020-05-31,16 - Montérégie,54
2020-05-31,17 - Nunavik,0
2020-05-31,18 - Terres-Cries-de-la-Baie-James,0
2020-06-01,01 - Bas-Saint-Laurent,0
2020-06-01,02 - Saguenay–Lac-Saint-Jean,1
2020-06-01,03 - Capitale Nationale,13
2020-06-01,04 - Mauricie - Centre du Québec,9
2020-06-01,05 - Estrie,1
2020-06-01,06 - Montréal,108
2020-06-01,07 - Outaouais,1
2020-06-01,08 - Abitibi-Temiscamingue,0
2020-06-01,09 - Côte-Nord,0
2020-06-01,10 - Nord-du-Québec,0
2020-06-01,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-01,12 - Chaudière-Appalaches,2
2020-06-01,13 - Laval,18
2020-06-01,14 - Lanaudière,41
2020-06-01,15 - Laurentides,53
2020-06-01,16 - Montérégie,41
2020-06-01,17 - Nunavik,0
2020-06-01,18 - Terres-Cries-de-la-Baie-James,0
2020-06-02,01 - Bas-Saint-Laurent,0
2020-06-02,02 - Saguenay–Lac-Saint-Jean,0
2020-06-02,03 - Capitale Nationale,14
2020-06-02,04 - Mauricie - Centre du Québec,18
2020-06-02,05 - Estrie,0
2020-06-02,06 - Montréal,107
2020-06-02,07 - Outaouais,2
2020-06-02,08 - Abitibi-Temiscamingue,0
2020-06-02,09 - Côte-Nord,0
2020-06-02,10 - Nord-du-Québec,0
2020-06-02,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-02,12 - Chaudière-Appalaches,1
2020-06-02,13 - Laval,15
2020-06-02,14 - Lanaudière,6
2020-06-02,15 - Laurentides,17
2020-06-02,16 - Montérégie,60
2020-06-02,17 - Nunavik,0
2020-06-02,18 - Terres-Cries-de-la-Baie-James,0
2020-06-03,01 - Bas-Saint-Laurent,0
2020-06-03,02 - Saguenay–Lac-Saint-Jean,0
2020-06-03,03 - Capitale Nationale,15
2020-06-03,04 - Mauricie - Centre du Québec,0
2020-06-03,05 - Estrie,1
2020-06-03,06 - Montréal,136
2020-06-03,07 - Outaouais,8
2020-06-03,08 - Abitibi-Temiscamingue,1
2020-06-03,09 - Côte-Nord,0
2020-06-03,10 - Nord-du-Québec,0
2020-06-03,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-03,12 - Chaudière-Appalaches,0
2020-06-03,13 - Laval,17
2020-06-03,14 - Lanaudière,13
2020-06-03,15 - Laurentides,-2
2020-06-03,16 - Montérégie,101
2020-06-03,17 - Nunavik,0
2020-06-03,18 - Terres-Cries-de-la-Baie-James,0
2020-06-04,01 - Bas-Saint-Laurent,0
2020-06-04,02 - Saguenay–Lac-Saint-Jean,0
2020-06-04,03 - Capitale Nationale,12
2020-06-04,04 - Mauricie - Centre du Québec,4
2020-06-04,05 - Estrie,0
2020-06-04,06 - Montréal,112
2020-06-04,07 - Outaouais,1
2020-06-04,08 - Abitibi-Temiscamingue,0
2020-06-04,09 - Côte-Nord,0
2020-06-04,10 - Nord-du-Québec,0
2020-06-04,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-06-04,12 - Chaudière-Appalaches,3
2020-06-04,13 - Laval,41
2020-06-04,14 - Lanaudière,11
2020-06-04,15 - Laurentides,36
2020-06-04,16 - Montérégie,38
2020-06-04,17 - Nunavik,0
2020-06-04,18 - Terres-Cries-de-la-Baie-James,0
2020-06-05,01 - Bas-Saint-Laurent,0
2020-06-05,02 - Saguenay–Lac-Saint-Jean,0
2020-06-05,03 - Capitale Nationale,16
2020-06-05,04 - Mauricie - Centre du Québec,9
2020-06-05,05 - Estrie,0
2020-06-05,06 - Montréal,125
2020-06-05,07 - Outaouais,0
2020-06-05,08 - Abitibi-Temiscamingue,0
2020-06-05,09 - Côte-Nord,0
2020-06-05,10 - Nord-du-Québec,0
2020-06-05,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-05,12 - Chaudière-Appalaches,1
2020-06-05,13 - Laval,21
2020-06-05,14 - Lanaudière,6
2020-06-05,15 - Laurentides,18
2020-06-05,16 - Montérégie,59
2020-06-05,17 - Nunavik,0
2020-06-05,18 - Terres-Cries-de-la-Baie-James,0
2020-06-06,01 - Bas-Saint-Laurent,0
2020-06-06,02 - Saguenay–Lac-Saint-Jean,-1
2020-06-06,03 - Capitale Nationale,15
2020-06-06,04 - Mauricie - Centre du Québec,6
2020-06-06,05 - Estrie,0
2020-06-06,06 - Montréal,97
2020-06-06,07 - Outaouais,2
2020-06-06,08 - Abitibi-Temiscamingue,0
2020-06-06,09 - Côte-Nord,0
2020-06-06,10 - Nord-du-Québec,0
2020-06-06,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-06,12 - Chaudière-Appalaches,2
2020-06-06,13 - Laval,19
2020-06-06,14 - Lanaudière,10
2020-06-06,15 - Laurentides,30
2020-06-06,16 - Montérégie,45
2020-06-06,17 - Nunavik,0
2020-06-06,18 - Terres-Cries-de-la-Baie-James,0
2020-06-07,01 - Bas-Saint-Laurent,0
2020-06-07,02 - Saguenay–Lac-Saint-Jean,2
2020-06-07,03 - Capitale Nationale,20
2020-06-07,04 - Mauricie - Centre du Québec,4
2020-06-07,05 - Estrie,0
2020-06-07,06 - Montréal,83
2020-06-07,07 - Outaouais,2
2020-06-07,08 - Abitibi-Temiscamingue,0
2020-06-07,09 - Côte-Nord,3
2020-06-07,10 - Nord-du-Québec,0
2020-06-07,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-07,12 - Chaudière-Appalaches,2
2020-06-07,13 - Laval,15
2020-06-07,14 - Lanaudière,12
2020-06-07,15 - Laurentides,19
2020-06-07,16 - Montérégie,62
2020-06-07,17 - Nunavik,0
2020-06-07,18 - Terres-Cries-de-la-Baie-James,0
2020-06-08,01 - Bas-Saint-Laurent,0
2020-06-08,02 - Saguenay–Lac-Saint-Jean,0
2020-06-08,03 - Capitale Nationale,14
2020-06-08,04 - Mauricie - Centre du Québec,2
2020-06-08,05 - Estrie,0
2020-06-08,06 - Montréal,83
2020-06-08,07 - Outaouais,6
2020-06-08,08 - Abitibi-Temiscamingue,0
2020-06-08,09 - Côte-Nord,1
2020-06-08,10 - Nord-du-Québec,0
2020-06-08,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-08,12 - Chaudière-Appalaches,0
2020-06-08,13 - Laval,21
2020-06-08,14 - Lanaudière,4
2020-06-08,15 - Laurentides,11
2020-06-08,16 - Montérégie,54
2020-06-08,17 - Nunavik,0
2020-06-08,18 - Terres-Cries-de-la-Baie-James,0
2020-06-09,01 - Bas-Saint-Laurent,0
2020-06-09,02 - Saguenay–Lac-Saint-Jean,1
2020-06-09,03 - Capitale Nationale,8
2020-06-09,04 - Mauricie - Centre du Québec,0
2020-06-09,05 - Estrie,-1
2020-06-09,06 - Montréal,63
2020-06-09,07 - Outaouais,3
2020-06-09,08 - Abitibi-Temiscamingue,0
2020-06-09,09 - Côte-Nord,0
2020-06-09,10 - Nord-du-Québec,0
2020-06-09,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-09,12 - Chaudière-Appalaches,1
2020-06-09,13 - Laval,12
2020-06-09,14 - Lanaudière,9
2020-06-09,15 - Laurentides,5
2020-06-09,16 - Montérégie,36
2020-06-09,17 - Nunavik,0
2020-06-09,18 - Terres-Cries-de-la-Baie-James,0
2020-06-10,01 - Bas-Saint-Laurent,0
2020-06-10,02 - Saguenay–Lac-Saint-Jean,2
2020-06-10,03 - Capitale Nationale,10
2020-06-10,04 - Mauricie - Centre du Québec,1
2020-06-10,05 - Estrie,0
2020-06-10,06 - Montréal,61
2020-06-10,07 - Outaouais,1
2020-06-10,08 - Abitibi-Temiscamingue,0
2020-06-10,09 - Côte-Nord,0
2020-06-10,10 - Nord-du-Québec,0
2020-06-10,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-10,12 - Chaudière-Appalaches,1
2020-06-10,13 - Laval,19
2020-06-10,14 - Lanaudière,9
2020-06-10,15 - Laurentides,12
2020-06-10,16 - Montérégie,41
2020-06-10,17 - Nunavik,0
2020-06-10,18 - Terres-Cries-de-la-Baie-James,0
2020-06-11,01 - Bas-Saint-Laurent,0
2020-06-11,02 - Saguenay–Lac-Saint-Jean,2
2020-06-11,03 - Capitale Nationale,7
2020-06-11,04 - Mauricie - Centre du Québec,2
2020-06-11,05 - Estrie,3
2020-06-11,06 - Montréal,63
2020-06-11,07 - Outaouais,4
2020-06-11,08 - Abitibi-Temiscamingue,0
2020-06-11,09 - Côte-Nord,0
2020-06-11,10 - Nord-du-Québec,0
2020-06-11,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-06-11,12 - Chaudière-Appalaches,-1
2020-06-11,13 - Laval,7
2020-06-11,14 - Lanaudière,11
2020-06-11,15 - Laurentides,5
2020-06-11,16 - Montérégie,40
2020-06-11,17 - Nunavik,0
2020-06-11,18 - Terres-Cries-de-la-Baie-James,0
2020-06-12,01 - Bas-Saint-Laurent,0
2020-06-12,02 - Saguenay–Lac-Saint-Jean,0
2020-06-12,03 - Capitale Nationale,10
2020-06-12,04 - Mauricie - Centre du Québec,4
2020-06-12,05 - Estrie,1
2020-06-12,06 - Montréal,82
2020-06-12,07 - Outaouais,2
2020-06-12,08 - Abitibi-Temiscamingue,0
2020-06-12,09 - Côte-Nord,0
2020-06-12,10 - Nord-du-Québec,0
2020-06-12,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-06-12,12 - Chaudière-Appalaches,1
2020-06-12,13 - Laval,13
2020-06-12,14 - Lanaudière,8
2020-06-12,15 - Laurentides,12
2020-06-12,16 - Montérégie,45
2020-06-12,17 - Nunavik,0
2020-06-12,18 - Terres-Cries-de-la-Baie-James,0
2020-06-13,01 - Bas-Saint-Laurent,0
2020-06-13,02 - Saguenay–Lac-Saint-Jean,1
2020-06-13,03 - Capitale Nationale,13
2020-06-13,04 - Mauricie - Centre du Québec,5
2020-06-13,05 - Estrie,1
2020-06-13,06 - Montréal,56
2020-06-13,07 - Outaouais,3
2020-06-13,08 - Abitibi-Temiscamingue,0
2020-06-13,09 - Côte-Nord,0
2020-06-13,10 - Nord-du-Québec,0
2020-06-13,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-13,12 - Chaudière-Appalaches,0
2020-06-13,13 - Laval,8
2020-06-13,14 - Lanaudière,7
2020-06-13,15 - Laurentides,19
2020-06-13,16 - Montérégie,45
2020-06-13,17 - Nunavik,0
2020-06-13,18 - Terres-Cries-de-la-Baie-James,0
2020-06-14,01 - Bas-Saint-Laurent,0
2020-06-14,02 - Saguenay–Lac-Saint-Jean,0
2020-06-14,03 - Capitale Nationale,5
2020-06-14,04 - Mauricie - Centre du Québec,3
2020-06-14,05 - Estrie,0
2020-06-14,06 - Montréal,75
2020-06-14,07 - Outaouais,1
2020-06-14,08 - Abitibi-Temiscamingue,0
2020-06-14,09 - Côte-Nord,0
2020-06-14,10 - Nord-du-Québec,0
2020-06-14,11 - Gaspésie-Îles-de-la-Madeleine,-1
2020-06-14,12 - Chaudière-Appalaches,2
2020-06-14,13 - Laval,6
2020-06-14,14 - Lanaudière,1
2020-06-14,15 - Laurentides,10
2020-06-14,16 - Montérégie,26
2020-06-14,17 - Nunavik,0
2020-06-14,18 - Terres-Cries-de-la-Baie-James,0
2020-06-15,01 - Bas-Saint-Laurent,1
2020-06-15,02 - Saguenay–Lac-Saint-Jean,1
2020-06-15,03 - Capitale Nationale,3
2020-06-15,04 - Mauricie - Centre du Québec,1
2020-06-15,05 - Estrie,2
2020-06-15,06 - Montréal,29
2020-06-15,07 - Outaouais,1
2020-06-15,08 - Abitibi-Temiscamingue,0
2020-06-15,09 - Côte-Nord,0
2020-06-15,10 - Nord-du-Québec,0
2020-06-15,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-15,12 - Chaudière-Appalaches,0
2020-06-15,13 - Laval,6
2020-06-15,14 - Lanaudière,5
2020-06-15,15 - Laurentides,25
2020-06-15,16 - Montérégie,28
2020-06-15,17 - Nunavik,0
2020-06-15,18 - Terres-Cries-de-la-Baie-James,0
2020-06-16,01 - Bas-Saint-Laurent,0
2020-06-16,02 - Saguenay–Lac-Saint-Jean,0
2020-06-16,03 - Capitale Nationale,8
2020-06-16,04 - Mauricie - Centre du Québec,0
2020-06-16,05 - Estrie,-1
2020-06-16,06 - Montréal,40
2020-06-16,07 - Outaouais,0
2020-06-16,08 - Abitibi-Temiscamingue,0
2020-06-16,09 - Côte-Nord,0
2020-06-16,10 - Nord-du-Québec,0
2020-06-16,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-06-16,12 - Chaudière-Appalaches,0
2020-06-16,13 - Laval,10
2020-06-16,14 - Lanaudière,2
2020-06-16,15 - Laurentides,15
2020-06-16,16 - Montérégie,18
2020-06-16,17 - Nunavik,0
2020-06-16,18 - Terres-Cries-de-la-Baie-James,0
2020-06-17,01 - Bas-Saint-Laurent,0
2020-06-17,02 - Saguenay–Lac-Saint-Jean,1
2020-06-17,03 - Capitale Nationale,3
2020-06-17,04 - Mauricie - Centre du Québec,2
